topology,alpha,seed,spectral_gap,round,avg_acc,worst_acc
line,0.1,0,0.0326289891365642,49,0.65734,0.5335
line,0.1,0,0.0326289891365642,50,0.6651,0.5194
line,0.1,1,0.0326289891365642,1,0.30226000000000003,0.1956
line,0.1,1,0.0326289891365642,2,0.41398999999999997,0.2847
line,0.1,1,0.0326289891365642,3,0.5039,0.2994
line,0.1,1,0.0326289891365642,4,0.54621,0.3501
line,0.1,1,0.0326289891365642,5,0.56515,0.3747
line,0.1,1,0.0326289891365642,6,0.59215,0.4011
line,0.1,1,0.0326289891365642,7,0.60637,0.4167
line,0.1,1,0.0326289891365642,8,0.61623,0.4316
line,0.1,1,0.0326289891365642,9,0.62558,0.4112
line,0.1,1,0.0326289891365642,10,0.63801,0.4301
line,0.1,1,0.0326289891365642,11,0.64456,0.4346
line,0.1,1,0.0326289891365642,12,0.64493,0.4341
line,0.1,1,0.0326289891365642,13,0.65234,0.4375
line,0.1,1,0.0326289891365642,14,0.67091,0.4413
line,0.1,1,0.0326289891365642,15,0.67412,0.4449
line,0.1,1,0.0326289891365642,16,0.67327,0.4466
line,0.1,1,0.0326289891365642,17,0.68591,0.4806
line,0.1,1,0.0326289891365642,18,0.68018,0.4605
line,0.1,1,0.0326289891365642,19,0.69486,0.4671
line,0.1,1,0.0326289891365642,20,0.6973499999999999,0.4964
line,0.1,1,0.0326289891365642,21,0.70111,0.5102
line,0.1,1,0.0326289891365642,22,0.71187,0.5134
line,0.1,1,0.0326289891365642,23,0.70909,0.5175
line,0.1,1,0.0326289891365642,24,0.70915,0.5054
line,0.1,1,0.0326289891365642,25,0.71617,0.5087
line,0.1,1,0.0326289891365642,26,0.71309,0.5118
line,0.1,1,0.0326289891365642,27,0.72246,0.5307
line,0.1,1,0.0326289891365642,28,0.71896,0.5227
line,0.1,1,0.0326289891365642,29,0.72058,0.5119
line,0.1,1,0.0326289891365642,30,0.72095,0.4891
line,0.1,1,0.0326289891365642,31,0.72288,0.5171
line,0.1,1,0.0326289891365642,32,0.71837,0.5066
line,0.1,1,0.0326289891365642,33,0.73177,0.5497
line,0.1,1,0.0326289891365642,34,0.72606,0.5489
line,0.1,1,0.0326289891365642,35,0.72572,0.5414
line,0.1,1,0.0326289891365642,36,0.73421,0.6014
line,0.1,1,0.0326289891365642,37,0.73614,0.548
line,0.1,1,0.0326289891365642,38,0.7357199999999999,0.5438
line,0.1,1,0.0326289891365642,39,0.73537,0.5156
line,0.1,1,0.0326289891365642,40,0.7373999999999999,0.5284
line,0.1,1,0.0326289891365642,41,0.74386,0.5753
line,0.1,1,0.0326289891365642,42,0.74402,0.5579
line,0.1,1,0.0326289891365642,43,0.7335499999999999,0.5026
line,0.1,1,0.0326289891365642,44,0.75309,0.6237
line,0.1,1,0.0326289891365642,45,0.7511599999999999,0.5604
line,0.1,1,0.0326289891365642,46,0.7571,0.5993
line,0.1,1,0.0326289891365642,47,0.74785,0.5612
line,0.1,1,0.0326289891365642,48,0.73935,0.5187
line,0.1,1,0.0326289891365642,49,0.7477400000000001,0.5555
line,0.1,1,0.0326289891365642,50,0.7462799999999999,0.5865
line,0.1,2,0.0326289891365642,1,0.31862,0.2061
line,0.1,2,0.0326289891365642,2,0.41685999999999995,0.3402
line,0.1,2,0.0326289891365642,3,0.48095,0.3669
line,0.1,2,0.0326289891365642,4,0.5307700000000001,0.4138
line,0.1,2,0.0326289891365642,5,0.5604,0.4387
line,0.1,2,0.0326289891365642,6,0.57172,0.4608
line,0.1,2,0.0326289891365642,7,0.57704,0.4437
line,0.1,2,0.0326289891365642,8,0.6042099999999999,0.4662
line,0.1,2,0.0326289891365642,9,0.59413,0.473
line,0.1,2,0.0326289891365642,10,0.59802,0.4884
line,0.1,2,0.0326289891365642,11,0.60603,0.459
line,0.1,2,0.0326289891365642,12,0.6122099999999999,0.461
line,0.1,2,0.0326289891365642,13,0.60531,0.4941
line,0.1,2,0.0326289891365642,14,0.62215,0.4862
line,0.1,2,0.0326289891365642,15,0.62493,0.5002
line,0.1,2,0.0326289891365642,16,0.63911,0.5162
line,0.1,2,0.0326289891365642,17,0.6211599999999999,0.4807
line,0.1,2,0.0326289891365642,18,0.6295200000000001,0.5168
